,Content,Location,Retweet-Count,Favorites,Created at
109,Have you heard of ActiveFlex? Find out how it’s helping @AthensState meet the needs of students during COVID-19 and how to design classrooms that make it possible. Watch the on-demand webinar: https://t.co/vHJWMwnNAY. #highered #virtuallearning,"Calgary, Canada",0,0,2021-03-15 21:21:59
110,"St. Patrick's Day is coming up! Here are some fun St. Patrick's themed activities to do with your family!
https://t.co/QpVBW4G66M
#afterschoolprogram #afterschoolclub #onlinelearning #virtuallearning #distancelearning #stpatricksday #stpatricksday2021 #afterschoolactivity https://t.co/hjpz2ypSLX",3230 E. Imperial Hwy Suite 308,0,0,2021-03-15 21:00:35
111,"A little #motivationmonday for you today! Don’t let failure stop you. 
DM us for more info on how to register and let us help you upgrade your skills and work toward success! 
#literacymatters #PeelRegion #upgrading #literacy #newcomers #newtocanada #nonprofit #virtuallearning https://t.co/o5P0PciR7L",,2,3,2021-03-15 20:48:17
112,DIBELS reading fluency &amp; WOW!  This girl can read!!  👏🏽👏🏽I SO enjoy hearing students read out loud. 💗 it when they’re as excited to see me as I am to see them!!!  🥰 Great progress for this point in the year (esp. considering) #survivingapandemic #virtuallearning @RowanCOLA https://t.co/VIiNmww1gz,Ky,0,0,2021-03-15 20:30:50
113,“There may be an opportunity to reimagine what schools will look like. It’s always important we continue to think about how to evolve schooling so the kids get the most out of it.” https://t.co/NTWcFpggB4 #k12education #remotelearning #hybridlearning #virtuallearning,"St. Louis, MO",0,0,2021-03-15 20:27:49
114,"An insight into our team leader level 3 programme today using @MURAL !  Lots of engagement, activity and discussion maiking for loads of learning! #apprenticeship #TeamLeader #onlinetraining #virtuallearning https://t.co/VwPU0NB3XZ","Warrington, England",0,3,2021-03-15 20:12:54
115,Winner of our seventh #TournamentOfReadAlouds matchup is The Panda Problem. #Grade1 loved the banter between Panda and Narrator and it was a nice springboard into story writing #VirtualLearning https://t.co/82lb3KFeaG,,0,7,2021-03-15 20:09:34
116,"Let us help you ensure that our next generation has the tools they need to succeed!
#Education #OneonOneLearning #FutureLeaders #Network #Chromebook #Resources #TechnologySolved #MindfulMonday #LocalBiz #VirtualLearning #ATL #GA #ITSolutions #Southeast 
https://t.co/arAl3ETIi5 https://t.co/hT0yyZgnsw","Atlanta, Georgia",0,0,2021-03-15 20:00:54
117,Shamrock Rocket Launchers! How many ways can I launch a shamrock? @catholicmiami #STEM #STREAM #STEMeducation #CatholicEducation #inpersonlearning #virtuallearning https://t.co/WXEjiu7tQx,"Miami, FL",0,0,2021-03-15 20:00:27
118,"🥳  Birthday Morning Meeting with my small group tomorrow!! 🥳  Cookie Dunk Experiment is planned &amp; ready! 🍪 🍪
#morningmeeting #relationshipsoverrigor #virtuallearning #firstgrade #educatorfirst @edmentum https://t.co/zAHhkr5qQ0","Indiana, USA",0,3,2021-03-15 19:56:48
119,Start small and make it collaborative. https://t.co/uitKqxGDWL #pbl #virtuallearning #sponsored by @we_are_vaei,"Austin, TX",1,5,2021-03-15 19:53:01
120,@rgpoulussen Explore the Soviet T-34 Tank – HistoryView Virtual Tours https://t.co/C4O60V4EOg #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",1,0,2021-03-15 19:48:13
121,@Cmdr_Hadfield @NASA Take a look at Tomb of Menna that is in this photo – HistoryView Virtual Tours https://t.co/eIYkOP9a73 #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",1,0,2021-03-15 19:43:31
122,@MrsKannekens @VrRetweeter @SusanCleland @SchoolBurdett If you like that then you will love https://t.co/jq2agxUiMt FREE virtual field trip program. We hope your school will enjoy! #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",2,0,2021-03-15 19:38:36
123,@Matterport There’s a virtual tour revolution! Join us for an irresistible deal on Matterport’s Pro2 camera! https://t.co/a4v3pzSkQ3 #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching,"Boston, Massachusetts",1,0,2021-03-15 19:35:53
124,"@Matterport @AA36010 @maerlant Teachers, incorporate #VR into your next lesson at home! https://t.co/jq2agxUiMt offers free virtual reality tours of many national and international sites via Sketchfab and Matterport #VirtualReality #virtuallearning #virtualteaching #remotelearning #edtech #arvrinedu #3D","Boston, Massachusetts",1,0,2021-03-15 19:34:31
125,"Expect the @AWWA 2021 Conference &amp; Exposition June 13-16 to be buzzing with people from around the world looking to connect and share #WaterTreatment best practices.

3 days of #virtuallearning or #inperson #education in #SanDiego on the #futureofwater 👉 https://t.co/FWgWqaLA90 https://t.co/5bdGOaO8bI",ATL,0,0,2021-03-15 19:31:04
126,Explore Alexander Hamilton's Grave – HistoryView Virtual Tours #VR #VirtualReality #edtech #ARVRinEDU #education #COVID19 #virtuallearning #virtualteaching #remotelearning #remoteteaching https://t.co/LEMhOkC9O1,"Boston, Massachusetts",1,0,2021-03-15 19:13:42
127,"Come and join us👇👇
Affordable Pricing
One - one Teacher &amp; Student interaction 
Flexible timings

#virtuallearning #onlinelearningplatform #onlinelearningforkids https://t.co/RMvqoHy4fm","1412 filed Dr, Allen, TX",0,0,2021-03-15 19:07:10
128,"Excited to host my monthly Virtual ""BYOL"" Lunch w/our @CompassCs staff via @zoom_us! Looking forward to spending the next hour w/everyone virtually! #CASupts #CompassExperience #GoldStandard #IAmaCharterLeader #PersonalizedLearning #ScholarCentered #ScholarsFirst #VirtualLearning https://t.co/AAbUMFQIpL","Simi Valley, CA",1,3,2021-03-15 19:00:55
129,#Story activates the #virtuallearning environment for students. https://t.co/7To8I3Dfig,,0,0,2021-03-15 19:00:01
130,"Setting can mean everything!

https://t.co/HmpfwQCvSb

#Education #Parents #Students #Teacher(s) #COVID19 #VirtualLearning #LearnerExperience #SchoolCulture #PublicSchool #StudentCentered #StudentEngagement #21CenturySkills #GlobalEd #DigLN #ELearning #Literacy #Math https://t.co/sRvybFrVCo",Atlanta,1,1,2021-03-15 18:59:03
131,"Learn how virtual classes, gap years, K-12 expenses and refunds may impact your education savings.

https://t.co/oMSny7TZvN

#529plan #covid #virtuallearning #education #onlinelearning #refunds  #529plans #collegesavings #tuition #covid19 #coronavirus https://t.co/sGLbrn4Piv",212.430.2810,0,0,2021-03-15 18:45:10
132,"If you are an educator in Cook County and interested in a “Where Does IT Go?” #virtuallearning presentation for your students (4th grade+) and/or a limited supply of printed books for your classrooms, please email communityeducation@mwrd.org. https://t.co/CzHRLeTZab","Cook County, Illinois",0,1,2021-03-15 18:25:24
133,Did you know that encouraging #students to build new relationships in distance learning can help compensate for some of these lost interactions? https://t.co/RzlbSKCFu0 #VirtualLearning #education,Silicon Valley & beyond,0,3,2021-03-15 18:19:02
134,This is one of the 75+ pre-recorded sessions you will have access to when you register for the 2021 Collaborative Response Symposium!  Register now at https://t.co/EHBRn5QKB5 #collaborativeresponse #jlcrs  @LRSD_68 #abed #atplc #onlinelearning #virtuallearning #onlineeducation https://t.co/MjVEk6vf7c,"Lacombe, Alberta",4,4,2021-03-15 18:19:00
135,"Has it been hard studying at home with so many distractions around you? Here are some tips to help keep your at-home-studying experience productive. 

#uwhealthyu #uwaterloo #uwaterloolife #digitalwellness
#virtuallearning #studytips
#mentalwellness #mentalhealth https://t.co/fUS2Jm8uRQ",,1,2,2021-03-15 18:16:23
136,Excited for our quarterly @CompassCs #Committee Chair Meeting! Here to support our #scholars &amp; #staff &amp; meet our #LCP goals! #CompassExperience #Innovation #OnwardCCS #PersonalizedLearning #ScholarCentered #ScholarsFirst #VirtualLearning https://t.co/ANoYlibEml,"Simi Valley, CA",2,2,2021-03-15 18:00:58
137,"I Scream, You Scream, We all Scream for ICE CREAM! Enroll TODAY so your kiddos get some Ice Cream Sundae fun!! #enroll #MondayMotivation #icecream #Students #teachertwitter #inschool #virtuallearning https://t.co/krGJ2UCSTU","Milwaukee, WI",1,1,2021-03-15 17:59:42
138,"A year ago, our schools made the shift to #virtuallearning. To help our students &amp; staff stay connected, we launched our #SocialDispatching initiative — resulting in an outpouring of positive messages, like this one from @MS_839! https://t.co/UXqu7AaZ7c",New York City,0,0,2021-03-15 17:58:00
139,"#Congratulations to the students, mentors, and sponsors for another successful year! In case you missed the @ACEMentor West Michigan awards ceremony, you can now view the full event in the link below.

#westmichigan #awards #mentorprogram #virtuallearning 
https://t.co/Xg2XWdqkFY","Grand Rapids, MI and Charlotte, NC",0,0,2021-03-15 17:55:38
140,"#free three hour #live #agiletraining from #webagesolutions 

#designthinking in an #agile world 

Register here: https://t.co/UbmnvXgPr0 

#designthinkingworkshop #designthinkingprocess #virtuallearning #virtualtraining #digitaltransformation https://t.co/kRSeMYnuI6",Canada / USA,1,0,2021-03-15 17:55:23
141,@cadebrumley how does citizens in Louisiana contact you! I can't find your email address nor your teams anywhere! I have children who are #virtuallearning and I have major concerns that need addressing.,"Bossier City, Louisiana",0,0,2021-03-15 17:49:00
142,#WorkingwithFinland &amp; you don't know about (no) #smalltalk? No-no! Dig into my book now!: https://t.co/fBs7PI62MZ and find out! #globalbiz #virtualteams #virtuallearning #crosscultural #globalbusiness #globalteams #globalmobility #globaltraining #remoteteams  #globalwork #Finnish https://t.co/gcnrGMUmxG,NYC based,0,0,2021-03-15 17:47:48
143,"Crispy @KingColeDucks drummettes with lime and cracked pepper paired with the Expedition Brewing Loch Ness Lager ... sound good?  Join us on March 25 as 'The Charitable Chef Goes to Duck School'.

🔗https://t.co/WnUhedITTv

#virtuallearning #trytheduck https://t.co/FjIcZhvoij","Aurora, Ontario",0,0,2021-03-15 17:45:11
144,"I’ve come to the realization that I haven’t been truly cognizant of giving thanks throughout the year for some big ticket items.

https://t.co/rYEg4zVEqj  #TimeManagement #Productivity #WorkLifeBalance #VirtualLearning #QualityOfLife #Thankful #2020",Worldwide,0,0,2021-03-15 17:45:09
145,"How far can this tech take us? What can this tech open up that is new and different and unusual? 

#learningtech #onlinemeetings #virtuallearning

Video Podast with @TechChange CEO, @ncmart: https://t.co/GSKOx6iRLh https://t.co/JlFWjvlb0G","Seattle, WA",0,1,2021-03-15 17:38:14
146,"I am also teaching a meditation class for 10-14 year olds on @outschool for mental detox. Sign up soon, space is limited! #meditation #kids #virtuallearning  https://t.co/Gz6OnB6TVn",Maryland,0,0,2021-03-15 17:29:30
147,Fun times ahead! #grade2 #virtuallearning #spiritweek https://t.co/E628A3byJ9,,0,2,2021-03-15 17:29:03
148,"Now we’re all learning online, it’s time to design for #learning virtual-first. Not sure what that means? This cheat sheet will explain everything https://t.co/hXmjFT1QAW #LandD #virtuallearning #distancelearning #workfromhome https://t.co/NGj79szyIT","Atlanta, Brighton, London",1,1,2021-03-15 17:26:02
149,Brought one of my favorite EVER @lead4ward strategies to the virtual world today... we did a virtual “graffiti wall” to end the day. 10/10 will use again! #virtuallearning #lead4ward https://t.co/mdXHHaFVTC,"San Antonio, TX",0,2,2021-03-15 17:25:41
150,"It’s now a must for anyone seriously interested in the business of changing behaviour to be competent and up to speed.

Sign up for this course with the latest behavioural thinking: https://t.co/1CHeDQfnPR

#behaviouralscience #behaviourchange #virtuallearning #mrx https://t.co/8Pgt5LestY","London, UK",1,3,2021-03-15 17:24:26
151,"My St. Patrick's Day Digital Building Activities is all set up for you whether it's Google, Microsoft, or Seesaw! Get this slideshow in a click of a button on my TPT store!

#stem #virtuallearning #teacherinspo #tpt #teacherlife #edtech #education #teachersoftpt #teaching #iteach https://t.co/DoO3gglA1V",Miss Tech Queen®,0,0,2021-03-15 17:16:04
152,"If you have the passion for storytelling, the creative writing class in French might be just for you! ⁠
Don't hesitate to contact us to find out more! ⁠
⁠
#creativewriting #creative #creativeclasses #classesonline #onlineclasses #virtualclasses #virtuallearning https://t.co/Bx7EAqgk4w",,0,0,2021-03-15 17:05:53
153,"Check out our new technology tools being used in our Adult General Education classrooms!  Great job AGE team!  
#FlaglerSchools #ClassroomTechnology #VirtualLearning #SynchronousLearning #FlaglerCounty #PalmCoastFL #FlaglerBeach #Bunnell #AGE #TeamWork
https://t.co/JMc4WQsvBS","Palm Coast, FL",0,1,2021-03-15 16:52:23
154,Plant investigations were our favorite! #rnegreatthings #plants #virtuallearning https://t.co/XTMK6dlGTA,,0,0,2021-03-15 16:49:52
155,"Exciting Educators on #EdTech - https://t.co/dXdbymIL1N

#SmartTech #EdTech #EdTechChat #Education #Educational #Educator #EdChat #Remote #remoteteaching #remotework #highered #technews #tech #HigherEd #virtuallearning #networking #learning #hybridlearning","Anaheim, CA",1,2,2021-03-15 16:48:11
156,"With #MarchBreak postponed the Ss need a change. Last week they planned out #ScienceCamp. Each day a new topic to explore and enjoy, today is chemical reactions. It’s all about having fun this week!! @OCDSB #OCV #onted #learning #StudentsFirst #science #virtuallearning https://t.co/kvFrhsWFIz",,4,20,2021-03-15 16:44:04
157,I put my students into small group google meets so they could talk to each other about research topics and I haven’t heard these sounds in literally a year. I’m crying at how beautiful it is. #virtuallearning https://t.co/CDfa6wHXwL,,0,2,2021-03-15 16:33:03
158,"We're celebrating St. Patrick's Day through our activities this week. Visit our At Home page for more lesson plans and activities: https://t.co/GAAjyoXFWa
#stpatricksday #stpatricksday2021 #virtuallearning #elearning #pediatrictherapy #onlinelearning #education #learning https://t.co/GRELnC6haL","Chicago, IL",0,4,2021-03-15 16:30:38
159,"Thank you, Kate! #testprep #tutoring #homeschool #onlineschool #virtuallearning #sat #act #satprep #actprep #collegeadmissions https://t.co/weQQKhroaf","Atlanta, GA",0,1,2021-03-15 16:28:01
160,"Mrs. Calitri shares her talent and love of her students with us every week!
#catholicschools #catholiceducation #virtuallearning #middleschool #westhartford #sttimothymswh https://t.co/ZPhL7NW01v",225 King Philip Dr West Hart.,0,0,2021-03-15 16:18:15
161,"To follow along you will need: a bowl, paper towel, pretzels, M&amp;Ms, marshmallows, chocolate chips, Chex Mix, Kool-Aid mix, sugar, water, cups.
#STEMEducation #VirtualLearning #ScienceForKids","Cambridge, Somerville, Boston",0,0,2021-03-15 16:14:18
